uri:/instrument/1.0/HES/chartdata;type=quote;range=1d/csv
ticker:hes
Company-Name:Hess Corporation Common Stock
Exchange-Name:NYQ
unit:MIN
timezone:EDT
currency:USD
gmtoffset:-14400
previous_close:56.9600
Timestamp:1466429400,1466452800
labels:1466431200,1466434800,1466438400,1466442000,1466445600,1466449200,1466452800
values:Timestamp,close,high,low,open,volume
close:57.8600,58.7900
high:58.0000,58.8100
low:57.8300,58.7700
open:57.9500,58.7900
volume:100,38600
1466429515,58.3800,58.4800,58.2800,58.2800,30800
1466429524,58.3890,58.4899,58.2700,58.3596,6200
1466429637,58.4900,58.5300,58.4000,58.4000,2600
1466429698,58.5700,58.5800,58.4700,58.4900,2900
1466429758,58.0950,58.7000,58.0700,58.5500,22400
1466429819,58.1900,58.2400,58.0500,58.1000,6500
1466429821,58.1800,58.3100,58.1800,58.2200,5700
1466429886,58.3000,58.3360,58.1800,58.1800,4800
1466429940,58.2730,58.3400,58.2200,58.2900,11400
1466430032,58.0750,58.1800,58.0700,58.1200,8800
1466430119,58.1700,58.2400,58.0883,58.1300,20800
1466430179,57.9700,58.2000,57.9500,58.1800,17300
1466430231,58.0800,58.1200,57.9300,57.9600,11500
1466430242,58.0150,58.1000,57.9544,58.0500,5300
1466430307,58.0000,58.0200,57.8300,58.0000,8400
1466430374,57.9672,58.0800,57.9620,58.0800,1200
1466430434,57.8600,58.0800,57.8500,57.9550,4900
1466430532,57.9750,58.0000,57.9300,57.9500,6200
1466430546,58.0200,58.0900,57.9735,58.0100,6000
1466430655,58.0600,58.1400,57.9900,58.0600,4500
1466430713,57.9700,58.0500,57.9700,58.0100,1800
1466430720,58.0000,58.0000,57.8400,57.9700,11500
1466430780,58.0500,58.0550,57.9300,58.0100,4300
1466430898,58.2300,58.2300,58.0600,58.0900,5700
1466430908,58.2700,58.3300,58.2300,58.2400,6100
1466431019,58.3000,58.3900,58.2500,58.2500,9300
1466431020,58.3100,58.3700,58.2500,58.3200,7400
1466431138,58.3500,58.4400,58.3100,58.3300,6200
1466431144,58.4000,58.4200,58.3575,58.3575,4000
1466431258,58.4000,58.4600,58.3000,58.4300,7900
1466431279,58.3800,58.4300,58.3700,58.4100,3800
1466431379,58.4400,58.4800,58.4150,58.4600,6700
1466431383,58.3600,58.4700,58.3600,58.4400,3400
1466431499,58.4400,58.4400,58.3200,58.3300,2800
1466431558,58.4550,58.4700,58.4200,58.4200,3200
1466431561,58.4200,58.4500,58.3800,58.4300,5500
1466431642,58.3900,58.4200,58.3800,58.4100,1300
1466431739,58.3500,58.4300,58.3500,58.4000,7700
1466431749,58.3800,58.4200,58.3400,58.4100,10500
1466431803,58.4000,58.4000,58.3600,58.3900,4000
1466431917,58.3900,58.4200,58.3700,58.4100,9600
1466431979,58.4100,58.4200,58.3200,58.3700,7500
1466431986,58.4400,58.4600,58.3500,58.3750,8400
1466432097,58.3700,58.4400,58.3300,58.4200,12000
1466432154,58.5050,58.5150,58.3800,58.3800,9700
1466432161,58.5100,58.5300,58.4900,58.4950,4800
1466432278,58.4900,58.5200,58.4300,58.5150,4500
1466432284,58.5300,58.5500,58.5000,58.5000,3500
1466432397,58.4700,58.5200,58.4600,58.5100,5900
1466432456,58.4600,58.5100,58.4600,58.4600,3300
1466432468,58.4400,58.4400,58.4100,58.4300,1100
1466432520,58.4000,58.4500,58.3800,58.4400,1200
1466432582,58.4000,58.4800,58.4000,58.4100,2800
1466432694,58.4500,58.4800,58.3800,58.3800,3300
1466432701,58.4392,58.4800,58.4392,58.4400,4100
1466432775,58.4300,58.4500,58.3800,58.4400,3100
1466432822,58.4200,58.4700,58.4000,58.4100,4100
1466432887,58.3800,58.4200,58.3400,58.4000,3400
1466432948,58.4000,58.4300,58.3800,58.3900,2100
1466433000,58.4400,58.4400,58.3900,58.3900,2200
1466433063,58.3800,58.4200,58.3700,58.3830,3600
1466433129,58.3400,58.3600,58.3100,58.3600,3300
1466433232,58.3600,58.3600,58.3200,58.3200,5000
1466433257,58.4100,58.4400,58.3500,58.3500,5800
1466433310,58.3800,58.4600,58.3800,58.4500,5600
1466433385,58.2500,58.3550,58.2500,58.3550,5400
1466433478,58.1300,58.2500,58.1200,58.2500,8600
1466433537,58.1500,58.1700,58.1000,58.1300,5900
1466433598,58.1800,58.1800,58.1500,58.1500,3800
1466433659,58.2700,58.2700,58.1700,58.1800,5500
1466433660,58.1800,58.2700,58.1500,58.2700,5400
1466433720,58.1300,58.1600,58.1300,58.1600,1600
1466433834,58.2400,58.2500,58.1400,58.1400,5700
1466433850,58.2000,58.2600,58.1500,58.2600,8100
1466433900,58.2100,58.2600,58.1901,58.2100,5600
1466433981,58.2250,58.2500,58.1900,58.1900,5400
1466434020,58.2500,58.2800,58.2200,58.2400,2400
1466434108,58.1900,58.2300,58.1900,58.2300,1200
1466434152,58.2100,58.2400,58.2000,58.2000,1800
1466434247,58.2620,58.2900,58.2000,58.2000,5300
